iter	RMSE
4776	6734.020084
4777	6733.920695
4778	6732.827262
4779	6731.329152
4780	6731.103648
4781	6729.596811
4782	6728.992878
4783	6728.778929
4784	6727.55262
4785	6725.759033
4786	6725.537434
4787	6724.310183
4788	6721.973745
4789	6719.554815
4790	6719.448311
4791	6718.904644
4792	6718.050996
4793	6714.421596
4794	6713.806334
4795	6713.374487
4796	6713.205767
4797	6711.99061
4798	6711.866148
4799	6711.497299
4800	6710.029007
4801	6709.709604
4802	6709.233829
4803	6707.699702
4804	6707.627871
4805	6705.991455
4806	6705.156243
4807	6701.919476
4808	6700.439368
4809	6700.361022
4810	6699.054229
4811	6695.784179
4812	6694.447997
4813	6691.815149
4814	6691.103509
4815	6689.562133
4816	6688.393429
4817	6686.607366
4818	6683.568557
4819	6682.456726
4820	6682.42541
4821	6682.362175
4822	6682.1085
4823	6676.569528
4824	6676.185045
4825	6674.578737
4826	6674.399463
4827	6672.556163
4828	6671.052868
4829	6670.857854
4830	6670.180757
4831	6669.98195
4832	6667.985433
4833	6667.775264
4834	6666.044396
4835	6663.345791
4836	6661.611929
4837	6658.578911
4838	6657.616562
4839	6657.308791
4840	6656.252055
4841	6656.061836
4842	6656.052087
4843	6656.051666
4844	6652.618978
4845	6649.818529
4846	6648.861057
4847	6646.762901
4848	6646.185751
4849	6645.467226
4850	6643.134564
4851	6641.702203
4852	6639.838694
4853	6639.338785
4854	6639.226015
4855	6639.184692
4856	6637.895496
4857	6636.645732
4858	6633.342284
4859	6630.954329
4860	6630.771002
4861	6629.698639
4862	6628.666412
4863	6628.653727
4864	6626.890839
4865	6625.85933
4866	6625.818401
4867	6625.076443
4868	6622.068607
4869	6621.522248
4870	6619.040745
4871	6618.857965
4872	6618.601371
4873	6617.448014
4874	6616.118485
4875	6615.915881
4876	6613.06265
4877	6610.785872
4878	6610.427262
4879	6609.236479
4880	6608.564577
4881	6606.775492
4882	6605.611718
4883	6605.471518
4884	6604.944157
4885	6604.531787
4886	6602.119889
4887	6601.93106
4888	6600.667239
4889	6600.179977
4890	6598.808526
4891	6597.036228
4892	6595.52521
4893	6593.366319
4894	6593.07478
4895	6590.843743
4896	6589.541735
4897	6588.66316
4898	6588.13172
4899	6588.004844
4900	6584.971704
4901	6583.82644
4902	6580.993688
4903	6580.389727
4904	6578.641749
4905	6578.045878
4906	6577.946539
4907	6575.679861
4908	6573.385462
4909	6572.147287
4910	6570.007625
4911	6569.570027
4912	6568.783918
4913	6567.131198
4914	6567.028348
4915	6566.106632
4916	6565.212127
4917	6562.206182
4918	6562.003628
4919	6561.975159
4920	6561.419251
4921	6559.265889
4922	6559.244085
4923	6556.288901
4924	6556.168649
4925	6554.350119
4926	6552.803739
4927	6550.650521
4928	6549.166961
4929	6548.821968
4930	6548.280255
4931	6546.090837
4932	6545.213476
4933	6543.088999
4934	6542.024034
4935	6541.991529
4936	6540.197177
4937	6540.09479
4938	6538.840582
4939	6538.18255
4940	6537.204144
4941	6533.673671
4942	6533.159706
4943	6531.202132
4944	6531.128303
4945	6529.234732
4946	6527.335366
4947	6526.075606
4948	6525.636252
4949	6524.106255
4950	6523.190621
4951	6522.496437
4952	6522.394731
4953	6522.298433
4954	6521.669883
4955	6521.418436
4956	6521.302378
4957	6519.042478
4958	6518.325139
4959	6517.685721
4960	6515.58382
4961	6515.416587
4962	6514.60478
4963	6513.661294
4964	6510.896644
4965	6508.369331
4966	6507.912979
4967	6506.789315
4968	6505.913381
4969	6503.356372
4970	6502.882432
4971	6502.213468
4972	6501.298488
4973	6501.235607
4974	6499.103461
4975	6498.47065
4976	6498.194077
4977	6497.99761
4978	6496.677981
4979	6496.653065
4980	6496.433138
4981	6495.751782
4982	6493.080653
4983	6492.848722
4984	6492.839101
4985	6492.829729
4986	6492.171306
4987	6489.150127
4988	6488.318872
4989	6486.191462
4990	6486.1638
4991	6485.9668
4992	6484.313451
4993	6483.635794
4994	6483.418176
4995	6481.046684
4996	6479.424861
4997	6479.239019
4998	6478.093473
4999	6477.919583
